DATE,USER_ID,AD_SPEND
6/8/23,13697,2.66
6/8/23,13698,3.74
6/8/23,13699,5.72
6/8/23,13700,5.72
6/8/23,13701,9.36
6/8/23,13702,6.21
6/8/23,13703,4.16
6/8/23,13704,5.99
6/8/23,13705,4.49
6/8/23,13706,4.49
6/8/23,13707,5.99
6/8/23,13708,3.78
6/8/23,13709,21.77
6/8/23,13710,6.52
6/8/23,13711,4.42
6/8/23,13712,4.49
6/8/23,13713,4.49
6/8/23,13714,5.43
6/8/23,13715,2.66
6/8/23,13716,4.87
6/8/23,13717,3.44
6/8/23,13718,5.99
6/8/23,13719,5.77
6/8/23,13720,5.16
6/8/23,13721,3.18
6/9/23,13722,3.74
6/9/23,13723,5.99
6/9/23,13724,5.24
6/9/23,13725,6.59
6/9/23,13726,11.54
6/9/23,13727,5.77
6/9/23,13728,2.84
6/9/23,13729,5.72
6/9/23,13730,5.02
6/9/23,13731,6.44
6/9/23,13732,5.39
6/9/23,13733,5.17
6/9/23,13734,3.63
6/9/23,13735,5.62
6/9/23,13736,4.79
6/9/23,13737,5.24
6/9/23,13738,4.49
6/9/23,13739,3.74
6/9/23,13740,5.24
6/9/23,13741,4.19
6/9/23,13742,3.74
6/9/23,13743,5.24
6/9/23,13744,3.74
6/9/23,13745,22.86
6/9/23,13746,5.62
6/9/23,13747,15.29
6/9/23,13748,6.74
6/9/23,13749,5.24
6/9/23,13750,3.74
6/9/23,13751,3.74
6/9/23,13752,7.86
6/9/23,13753,7.46
6/9/23,13754,3.73
6/9/23,13755,5.99
6/9/23,13756,5.24
6/9/23,13757,5.02
6/9/23,13758,13.48
6/9/23,13759,4.49
6/9/23,13760,4.64
6/9/23,13761,6.36
6/9/23,13762,3.44
6/9/23,13763,3.74
6/9/23,13764,4.94
6/9/23,13765,4.79
6/9/23,13766,4.34
6/9/23,13767,5.72
6/9/23,13768,12.07
6/9/23,13769,5.77
6/9/23,13770,3.22
6/9/23,13771,3.74
6/9/23,13772,4.79
6/9/23,13773,5.72
6/9/23,13774,3.22
6/9/23,13775,6.21
6/9/23,13776,4.79
6/9/23,13777,5.24
6/9/23,13778,5.77
6/9/23,13779,5.72
6/9/23,13780,5.24
6/9/23,13781,4.49
6/9/23,13782,5.24
6/9/23,13783,4.19
6/9/23,13784,23.96
6/9/23,13785,5.54
6/9/23,13786,4.19
6/9/23,13787,4.49
6/9/23,13788,5.99
6/9/23,13789,6.07
6/9/23,13790,3.93
6/9/23,13791,2.24
6/9/23,13792,13.34
6/9/23,13793,5.72
6/9/23,13794,4.49
6/9/23,13795,4.49
6/9/23,13796,3.92
6/9/23,13797,13.27
6/9/23,13798,4.87
6/9/23,13799,4.49
6/9/23,13800,5.99
6/9/23,13801,5.72
6/9/23,13802,5.72
6/9/23,13803,5.72
6/9/23,13804,2.24
6/9/23,13805,5.72
6/9/23,13806,5.16
6/9/23,13807,3.74
6/9/23,13808,5.24
6/9/23,13809,10.49
6/9/23,13810,5.72
6/9/23,13811,5.77
6/9/23,13812,7.49
6/9/23,13813,5.72
6/9/23,13814,3.74
6/9/23,13815,3.14
6/9/23,13816,10.49
6/9/23,13817,4.49
6/9/23,13818,5.24
6/9/23,13819,3.73
6/9/23,13820,5.24
6/9/23,13821,12.97
6/9/23,13822,4.79
6/9/23,13823,3.73
6/9/23,13824,4.49
6/9/23,13825,6.74
6/9/23,13826,5.24
6/9/23,13827,10.49
6/9/23,13828,5.24
6/9/23,13829,5.24
6/9/23,13830,3.92
6/9/23,13831,4.49
6/9/23,13832,9.09
6/9/23,13833,2.24
6/9/23,13834,4.49
6/9/23,13835,11.99
6/9/23,13836,4.49
6/9/23,13837,3.22
6/9/23,13838,5.24
6/9/23,13839,4.34
6/9/23,13840,4.79
6/9/23,13841,3.73
6/9/23,13842,4.49
6/9/23,13843,26.54
6/9/23,13844,4.12
6/9/23,13845,3.73
6/9/23,13846,12.37
6/9/23,13847,5.72
6/9/23,13848,5.16
6/9/23,13849,5.17
6/9/23,13850,11.99
6/9/23,13851,4.68
6/9/23,13852,3.92
6/9/23,13853,3.22
6/9/23,13854,5.16
6/9/23,13855,5.24
6/9/23,13856,6.21
6/9/23,13857,13.27
6/9/23,13858,5.17
6/10/23,13859,5.24
6/10/23,13860,5.24
6/10/23,13861,3.52
6/10/23,13862,5.77
6/10/23,13863,3.73
6/10/23,13864,5.72
6/10/23,13865,6.74
6/10/23,13866,3.74
6/10/23,13867,4.79
6/10/23,13868,10.49
6/10/23,13869,4.49
6/10/23,13870,6.22
6/10/23,13871,5.24
6/10/23,13872,5.24
6/10/23,13873,3.74
6/10/23,13874,4.64
6/10/23,13875,3.73
6/10/23,13876,2.5
6/10/23,13877,6.21
6/10/23,13878,3.22
6/10/23,13879,5.72
6/10/23,13880,13.34
6/10/23,13881,5.72
6/10/23,13882,8.69
6/10/23,13883,5.24
6/10/23,13884,6.21
6/10/23,13885,3.22
6/10/23,13886,2.69
6/10/23,13887,5.72
6/10/23,13888,3.92
6/10/23,13889,4.49
6/10/23,13890,4.94
6/10/23,13891,5.24
6/10/23,13892,6.22
6/10/23,13893,4.49
6/10/23,13894,14.24
6/10/23,13895,5.17
6/10/23,13896,15.74
6/10/23,13897,4.49
6/10/23,13898,5.72
6/10/23,13899,3.92
6/10/23,13900,5.99
6/10/23,13901,4.49
6/10/23,13902,9.14
6/10/23,13903,3.74
6/10/23,13904,4.38
6/10/23,13905,4.42
6/10/23,13906,3.22
6/10/23,13907,5.72
6/10/23,13908,6.07
6/10/23,13909,6.74
6/10/23,13910,4.34
6/10/23,13911,17.97
6/10/23,13912,3.74
6/10/23,13913,4.49
6/10/23,13914,5.24
6/10/23,13915,3.74
6/10/23,13916,2.99
6/10/23,13917,3.74
6/10/23,13918,5.24
6/10/23,13919,4.49
6/10/23,13920,5.24
6/10/23,13921,13.76
6/10/23,13922,3.73
6/10/23,13923,5.72
6/10/23,13924,3.74
6/10/23,13925,3.37
6/10/23,13926,5.17
6/10/23,13927,4.49
6/10/23,13928,5.24
6/10/23,13929,3.52
6/10/23,13930,3.74
6/10/23,13931,5.24
6/10/23,13932,4.19
6/10/23,13933,5.24
6/10/23,13934,3.44
6/10/23,13935,5.24
6/10/23,13936,11.45
6/10/23,13937,3.74
6/10/23,13938,5.72
6/10/23,13939,4.49
6/10/23,13940,3.92
6/10/23,13941,3.44
6/10/23,13942,5.72
6/10/23,13943,5.72
6/10/23,13944,3.74
6/10/23,13945,10.49
6/10/23,13946,4.49
6/10/23,13947,5.72
6/10/23,13948,6.74
6/10/23,13949,12.42
6/10/23,13950,5.24
6/10/23,13951,5.62
6/10/23,13952,4.49
6/10/23,13953,5.72
6/10/23,13954,5.99
6/10/23,13955,4.49
6/10/23,13956,14.73
6/10/23,13957,5.17
6/10/23,13958,38.68
6/10/23,13959,2.84
6/10/23,13960,3.74
6/10/23,13961,5.72
6/10/23,13962,4.57
6/10/23,13963,3.22
6/10/23,13964,4.49
6/10/23,13965,4.49
6/10/23,13966,4.49
6/10/23,13967,4.44
6/10/23,13968,4.42
6/10/23,13969,5.72
6/10/23,13970,5.72
6/10/23,13971,5.72
6/10/23,13972,3.92
6/10/23,13973,5.24
6/10/23,13974,27.51
6/10/23,13975,5.72
6/10/23,13976,3.74
6/10/23,13977,3.74
6/10/23,13978,5.72
6/10/23,13979,2.5
6/10/23,13980,5.24
6/10/23,13981,3.73
6/10/23,13982,5.24
6/10/23,13983,6.21
6/10/23,13984,5.72
6/10/23,13985,4.79
6/10/23,13986,4.49
6/10/23,13987,5.24
6/10/23,13988,4.79
6/10/23,13989,10.34
6/10/23,13990,5.77
6/10/23,13991,4.49
6/10/23,13992,5.24
6/10/23,13993,4.49
6/10/23,13994,5.99
6/10/23,13995,5.02
6/10/23,13996,14.24
6/10/23,13997,4.79
6/10/23,13998,4.79
6/10/23,13999,5.24
6/10/23,14000,4.49
6/10/23,14001,5.24
6/10/23,14002,4.49
6/10/23,14003,3.92
6/10/23,14004,5.24
6/10/23,14005,3.52
6/10/23,14006,4.49
6/11/23,14007,5.77
6/11/23,14008,5.87
6/11/23,14009,4.49
6/11/23,14010,12.97
6/11/23,14011,5.72
6/11/23,14012,4.49
6/11/23,14013,5.72
6/11/23,14014,3.74
6/11/23,14015,5.77
6/11/23,14016,4.79
6/11/23,14017,3.74
6/11/23,14018,4.49
6/11/23,14019,5.24
6/11/23,14020,3.92
6/11/23,14021,3.74
6/11/23,14022,3.74
6/11/23,14023,5.72
6/11/23,14024,5.72
6/11/23,14025,3.52
6/11/23,14026,5.72
6/11/23,14027,12.97
6/11/23,14028,2.5
6/11/23,14029,4.49
6/11/23,14030,5.24
6/11/23,14031,4.94
6/11/23,14032,4.49
6/11/23,14033,5.24
6/11/23,14034,3.74
6/11/23,14035,3.52
6/11/23,14036,11.99
6/11/23,14037,4.49
6/11/23,14038,3.52
6/11/23,14039,4.64
6/11/23,14040,3.44
6/11/23,14041,5.24
6/11/23,14042,3.74
6/11/23,14043,4.49
6/11/23,14044,5.24
6/11/23,14045,3.67
6/11/23,14046,4.49
6/11/23,14047,4.49
6/11/23,14048,7.04
6/11/23,14049,5.24
6/11/23,14050,3.74
6/11/23,14051,3.92
6/11/23,14052,5.24
6/11/23,14053,4.42
6/11/23,14054,5.77
6/11/23,14055,4.49
6/11/23,14056,5.24
6/11/23,14057,4.16
6/11/23,14058,3.52
6/11/23,14059,5.24
6/11/23,14060,3.74
6/11/23,14061,5.77
6/11/23,14062,2.99
6/11/23,14063,5.24
6/11/23,14064,6.21
6/11/23,14065,5.72
6/11/23,14066,5.72
6/11/23,14067,4.79
6/11/23,14068,14.24
6/11/23,14069,5.77
6/11/23,14070,5.99
6/11/23,14071,4.12
6/11/23,14072,5.24
6/11/23,14073,5.99
6/11/23,14074,11.51
6/11/23,14075,5.72
6/11/23,14076,3.74
6/11/23,14077,4.49
6/11/23,14078,6.07
6/11/23,14079,3.73
6/11/23,14080,4.12
6/11/23,14081,3.74
6/11/23,14082,5.24
6/11/23,14083,4.57
6/11/23,14084,4.94
6/11/23,14085,5.17
6/11/23,14086,3.44
6/11/23,14087,3.74
6/11/23,14088,6.22
6/11/23,14089,3.73
6/11/23,14090,5.72
6/11/23,14091,2.99
6/11/23,14092,5.72
6/11/23,14093,4.94
6/11/23,14094,4.49
6/11/23,14095,5.72
6/11/23,14096,4.49
6/11/23,14097,4.01
6/11/23,14098,2.84
6/11/23,14099,5.72
6/11/23,14100,3.74
6/11/23,14101,5.72
6/11/23,14102,4.34
6/11/23,14103,3.73
6/11/23,14104,4.49
6/11/23,14105,5.02
6/11/23,14106,3.44
6/11/23,14107,13.34
6/11/23,14108,4.99
6/11/23,14109,4.94
6/11/23,14110,10.49
6/11/23,14111,3.73
6/11/23,14112,6.14
6/11/23,14113,5.77
6/11/23,14114,2.5
6/11/23,14115,4.01
6/11/23,14116,5.72
6/11/23,14117,5.62
6/11/23,14118,3.44
6/11/23,14119,4.49
6/11/23,14120,6.44
6/11/23,14121,4.94
6/11/23,14122,4.94
6/11/23,14123,6.07
6/11/23,14124,6.21
6/11/23,14125,4.49
6/11/23,14126,4.79
6/11/23,14127,5.77
6/11/23,14128,5.72
6/11/23,14129,5.77
6/11/23,14130,3.73
6/11/23,14131,4.94
6/11/23,14132,4.64
6/11/23,14133,5.24
6/11/23,14134,4.34
6/11/23,14135,3.73
6/11/23,14136,3.52
6/11/23,14137,3.74
6/11/23,14138,3.74
6/11/23,14139,4.49
6/11/23,14140,5.24
6/11/23,14141,2.99
6/11/23,14142,4.49
6/11/23,14143,5.17
6/11/23,14144,2.99
6/11/23,14145,2.84
6/11/23,14146,5.02
6/11/23,14147,3.74
6/11/23,14148,3.14
6/11/23,14149,5.24
6/11/23,14150,5.24
6/11/23,14151,4.49
6/11/23,14152,3.74
6/11/23,14153,4.16
6/11/23,14154,5.77
6/11/23,14155,4.94
6/11/23,14156,5.72
6/11/23,14157,5.72
6/11/23,14158,4.19
6/11/23,14159,3.73
6/11/23,14160,5.47
6/11/23,14161,5.77
6/11/23,14162,3.74
6/11/23,14163,5.24
6/11/23,14164,3.74
6/11/23,14165,5.62
6/11/23,14166,5.24
6/11/23,14167,3.14
6/11/23,14168,5.72
6/11/23,14169,4.49
6/11/23,14170,4.79
6/11/23,14171,3.74
6/11/23,14172,2.99
6/11/23,14173,5.62
6/11/23,14174,3.74
6/11/23,14175,6.5
6/11/23,14176,5.77
6/11/23,14177,2.99
6/11/23,14178,5.24
6/11/23,14179,2.99
6/12/23,14180,4.86
6/12/23,14181,6.52
6/12/23,14182,2.99
6/12/23,14183,5.24
6/12/23,14184,5.24
6/12/23,14185,4.49
6/12/23,14186,5.17
6/12/23,14187,6.22
6/12/23,14188,3.52
6/12/23,14189,3.92
6/12/23,14190,5.72
6/12/23,14191,3.74
6/12/23,14192,4.79
6/12/23,14193,5.02
6/12/23,14194,14.24
6/12/23,14195,5.24
6/12/23,14196,3.74
6/12/23,14197,4.57
6/12/23,14198,14.32
6/12/23,14199,13.34
6/12/23,14200,3.67
6/12/23,14201,4.94
6/12/23,14202,4.57
6/12/23,14203,5.72
6/12/23,14204,5.24
6/12/23,14205,3.74
6/12/23,14206,3.74
6/12/23,14207,5.24
6/12/23,14208,4.57
6/12/23,14209,5.72
6/12/23,14210,5.72
6/12/23,14211,3.74
6/12/23,14212,5.24
6/12/23,14213,2.24
6/12/23,14214,5.72
6/12/23,14215,5.02
6/12/23,14216,3.44
6/12/23,14217,5.72
6/12/23,14218,5.99
6/12/23,14219,4.79
6/12/23,14220,25.41
6/12/23,14221,3.74
6/12/23,14222,4.49
6/12/23,14223,4.16
6/12/23,14224,5.77
6/12/23,14225,4.49
6/12/23,14226,3.92
6/12/23,14227,12.44
6/12/23,14228,4.19
6/12/23,14229,5.24
6/12/23,14230,5.72
6/12/23,14231,5.72
6/12/23,14232,4.34
6/12/23,14233,3.46
6/12/23,14234,10.49
6/12/23,14235,4.87
6/12/23,14236,4.49
6/12/23,14237,7.49
6/12/23,14238,2.24
6/12/23,14239,3.92
6/12/23,14240,5.24
6/12/23,14241,5.24
6/12/23,14242,5.72
6/12/23,14243,5.24
6/12/23,14244,5.77
6/12/23,14245,5.77
6/12/23,14246,5.62
6/12/23,14247,4.34
6/12/23,14248,3.74
6/12/23,14249,5.99
6/12/23,14250,2.24
6/12/23,14251,4.34
6/12/23,14252,5.72
6/12/23,14253,3.73
6/12/23,14254,2.99
6/12/23,14255,4.79
6/12/23,14256,3.44
6/12/23,14257,3.74
6/12/23,14258,2.99
6/12/23,14259,11.45
6/12/23,14260,11.54
6/12/23,14261,7.34
6/12/23,14262,5.62
6/12/23,14263,4.34
6/12/23,14264,5.72
6/12/23,14265,5.62
6/12/23,14266,4.34
6/12/23,14267,4.79
6/12/23,14268,5.72
6/12/23,14269,5.72
6/12/23,14270,5.72
6/12/23,14271,5.72
6/12/23,14272,3.74
6/12/23,14273,3.74
6/12/23,14274,5.72
6/12/23,14275,4.79
6/12/23,14276,5.24
6/12/23,14277,3.29
6/12/23,14278,3.73
6/12/23,14279,5.72
6/12/23,14280,3.74
6/12/23,14281,3.74
6/12/23,14282,5.77
6/13/23,14283,2.24
6/13/23,14284,5.24
6/13/23,14285,6.74
6/13/23,14286,3.92
6/13/23,14287,4.49
6/13/23,14288,5.77
6/13/23,14289,3.92
6/13/23,14290,13.27
6/13/23,14291,4.49
6/13/23,14292,3.74
6/13/23,14293,14.32
6/13/23,14294,3.74
6/13/23,14295,5.77
6/13/23,14296,3.14
6/13/23,14297,5.62
6/13/23,14298,4.49
6/13/23,14299,5.62
6/13/23,14300,4.34
6/13/23,14301,4.16
6/13/23,14302,5.24
6/13/23,14303,2.99
6/13/23,14304,3.73
6/13/23,14305,3.67
6/13/23,14306,3.74
6/13/23,14307,2.99
6/13/23,14308,5.24
6/13/23,14309,3.74
6/13/23,14310,4.49
6/13/23,14311,4.34
6/13/23,14312,5.77
6/13/23,14313,5.99
6/13/23,14314,5.24
6/13/23,14315,4.94
6/13/23,14316,4.94
6/13/23,14317,5.24
6/13/23,14318,25.41
6/13/23,14319,5.72
6/13/23,14320,9.59
6/13/23,14321,11.99
6/13/23,14322,5.72
6/13/23,14323,4.49
6/13/23,14324,5.17
6/13/23,14325,5.77
6/13/23,14326,11.99
6/13/23,14327,5.62
6/13/23,14328,5.72
6/13/23,14329,5.17
6/13/23,14330,3.74
6/13/23,14331,7.5
6/13/23,14332,3.74
6/13/23,14333,5.77
6/13/23,14334,4.49
6/13/23,14335,4.49
6/13/23,14336,3.14
6/13/23,14337,14.24
6/13/23,14338,5.47
6/13/23,14339,13.27
6/13/23,14340,7.49
6/13/23,14341,27.51
6/13/23,14342,5.24
6/13/23,14343,5.24
6/13/23,14344,3.74
6/13/23,14345,4.87
6/13/23,14346,26.69
6/13/23,14347,5.72
6/13/23,14348,6.22
6/13/23,14349,5.72
6/13/23,14350,3.44
6/13/23,14351,5.99
6/13/23,14352,4.49
6/13/23,14353,3.74
6/13/23,14354,3.74
6/13/23,14355,3.74
6/13/23,14356,3.67
6/13/23,14357,4.49
6/13/23,14358,3.92
6/13/23,14359,5.72
6/13/23,14360,5.24
6/13/23,14361,3.92
6/13/23,14362,23.07
6/13/23,14363,3.92
6/13/23,14364,5.24
6/13/23,14365,6.21
6/13/23,14366,3.44
6/13/23,14367,5.24
6/13/23,14368,3.74
6/13/23,14369,4.16
6/13/23,14370,5.24
6/13/23,14371,3.92
6/13/23,14372,5.77
6/13/23,14373,5.72
6/13/23,14374,6.74
6/13/23,14375,5.24
6/13/23,14376,4.49
6/13/23,14377,13.27
6/13/23,14378,4.49
6/13/23,14379,5.72
6/13/23,14380,3.73
6/13/23,14381,4.49
6/13/23,14382,8.39
6/13/23,14383,13.27
6/13/23,14384,2.84
6/13/23,14385,5.77
6/13/23,14386,4.49
6/13/23,14387,4.16
6/13/23,14388,4.49
6/13/23,14389,5.51
6/13/23,14390,76.68
6/13/23,14391,13.27
6/13/23,14392,4.34
6/13/23,14393,5.24
6/13/23,14394,5.24
6/13/23,14395,5.24
6/13/23,14396,5.24
6/14/23,14397,4.49
6/14/23,14398,4.12
6/14/23,14399,3.74
6/14/23,14400,2.5
6/14/23,14401,2.63
6/14/23,14402,3.38
6/14/23,14403,5.24
6/14/23,14404,3.73
6/14/23,14405,3.74
6/14/23,14406,5.24
6/14/23,14407,2.99
6/14/23,14408,5.24
6/14/23,14409,2.63
6/14/23,14410,5.24
6/14/23,14411,3.38
6/14/23,14412,5.24
6/14/23,14413,4.9
6/14/23,14414,11.23
6/14/23,14415,5.72
6/14/23,14416,5.24
6/14/23,14417,3.73
6/14/23,14418,5.72
6/14/23,14419,5.24
6/14/23,14420,2.63
6/14/23,14421,3.74
6/14/23,14422,3.52
6/14/23,14423,5.24
6/14/23,14424,3.74
6/14/23,14425,5.72
6/14/23,14426,5.72
6/14/23,14427,3.73
6/14/23,14428,5.77
6/14/23,14429,3.44
6/14/23,14430,2.63
6/14/23,14431,5.54
6/14/23,14432,5.24
6/14/23,14433,5.24
6/14/23,14434,3.74
6/14/23,14435,3.74
6/14/23,14436,3.92
6/14/23,14437,5.72
6/14/23,14438,2.99
6/14/23,14439,5.72
6/14/23,14440,5.99
6/14/23,14441,8.99
6/14/23,14442,5.24
6/14/23,14443,4.12
6/14/23,14444,5.77
6/14/23,14445,2.63
6/14/23,14446,5.72
6/14/23,14447,5.24
6/14/23,14448,3.59
6/14/23,14449,11.45
6/14/23,14450,3.74
6/14/23,14451,13.27
6/14/23,14452,3.44
6/14/23,14453,5.77
6/14/23,14454,8.99
6/14/23,14455,2.63
6/14/23,14456,4.79
6/14/23,14457,4.72
6/14/23,14458,15.29
6/14/23,14459,5.17
6/14/23,14460,3.67
6/14/23,14461,6.74
6/14/23,14462,2.63
6/14/23,14463,14.32
6/14/23,14464,5.72
6/14/23,14465,10.49
6/14/23,14466,5.72
6/14/23,14467,3.73
6/14/23,14468,3.74
6/14/23,14469,5.24
6/14/23,14470,3.73
6/14/23,14471,11.45
6/14/23,14472,5.77
6/14/23,14473,5.24
6/14/23,14474,5.77
6/14/23,14475,5.72
6/14/23,14476,5.72
6/14/23,14477,3.74
6/14/23,14478,13.27
6/14/23,14479,2.63
6/14/23,14480,5.72
6/14/23,14481,2.63
6/14/23,14482,3.74
6/14/23,14483,4.49
6/14/23,14484,3.74
6/14/23,14485,5.77
6/14/23,14486,4.49
6/14/23,14487,5.77
6/14/23,14488,5.24
6/14/23,14489,3.74
6/14/23,14490,2.63
6/14/23,14491,4.49
6/14/23,14492,5.77
6/14/23,14493,5.47
6/14/23,14494,4.19
6/14/23,14495,5.24
6/14/23,14496,4.19
6/14/23,14497,3.92
6/14/23,14498,3.74
6/14/23,14499,3.67
6/14/23,14500,5.24
6/14/23,14501,4.16
6/14/23,14502,4.49
6/14/23,14503,4.49
6/14/23,14504,13.27
6/14/23,14505,4.12
6/14/23,14506,61.85
6/14/23,14507,2.63
6/14/23,14508,5.77
6/14/23,14509,3.74
6/14/23,14510,5.54
6/14/23,14511,3.74
6/14/23,14512,5.72
6/14/23,14513,3.28
6/14/23,14514,5.72
6/14/23,14515,5.99
6/14/23,14516,5.72
6/14/23,14517,4.12
6/14/23,14518,5.72
6/14/23,14519,4.57
6/14/23,14520,5.77
6/14/23,14521,4.49
6/15/23,14522,5.72
6/15/23,14523,2.63
6/15/23,14524,4.12
6/15/23,14525,5.72
6/15/23,14526,2.99
6/15/23,14527,23.07
6/15/23,14528,3.74
6/15/23,14529,5.17
6/15/23,14530,2.63
6/15/23,14531,4.87
6/15/23,14532,6.22
6/15/23,14533,4.12
6/15/23,14534,4.57
6/15/23,14535,5.99
6/15/23,14536,2.63
6/15/23,14537,5.25
6/15/23,14538,13.49
6/15/23,14539,6.21
6/15/23,14540,4.12
6/15/23,14541,5.72
6/15/23,14542,27.36
6/15/23,14543,5.72
6/15/23,14544,11.99
6/15/23,14545,12.78
6/15/23,14546,5.24
6/15/23,14547,2.63
6/15/23,14548,5.77
6/15/23,14549,14.24
6/15/23,14550,2.99
6/15/23,14551,3.74
6/15/23,14552,5.72
6/15/23,14553,7.49
6/15/23,14554,5.72
6/15/23,14555,5.72
6/15/23,14556,3.74
6/15/23,14557,12.97
6/15/23,14558,5.24
6/15/23,14559,4.79
6/15/23,14560,11.99
6/15/23,14561,3.74
6/15/23,14562,5.24
6/15/23,14563,5.72
6/15/23,14564,3.28
6/15/23,14565,5.25
6/15/23,14566,4.49
6/15/23,14567,7.49
6/15/23,14568,5.25
6/15/23,14569,115.35
6/15/23,14570,4.64
6/15/23,14571,5.24
6/15/23,14572,5.72
6/15/23,14573,4.49
6/15/23,14574,11.99
6/15/23,14575,5.17
6/15/23,14576,3.59
6/15/23,14577,3.74
6/15/23,14578,3.67
6/15/23,14579,5.72
6/15/23,14580,2.63
6/15/23,14581,6.07
6/15/23,14582,4.72
6/15/23,14583,12.97
6/15/23,14584,3.74
6/15/23,14585,2.99
6/15/23,14586,2.63
6/15/23,14587,5.54
6/15/23,14588,3.73
6/15/23,14589,2.63
6/15/23,14590,3.74
6/15/23,14591,5.24
6/15/23,14592,3.74
6/15/23,14593,3.74
6/15/23,14594,3.73
6/15/23,14595,5.24
6/15/23,14596,3.74
6/15/23,14597,5.24
6/15/23,14598,5.24
6/15/23,14599,4.12
6/15/23,14600,5.24
6/15/23,14601,5.87
6/15/23,14602,5.72
6/15/23,14603,5.77
6/15/23,14604,5.62
6/15/23,14605,7.12
6/15/23,14606,4.34
6/15/23,14607,3.73
6/15/23,14608,4.16
6/15/23,14609,3.92
6/15/23,14610,5.72
6/15/23,14611,5.72
6/15/23,14612,2.5
6/15/23,14613,4.49
6/15/23,14614,13.27
6/15/23,14615,5.72
6/15/23,14616,3.74
6/15/23,14617,5.72
6/15/23,14618,3.74
6/15/23,14619,4.12
6/15/23,14620,5.24
6/15/23,14621,6.22
6/15/23,14622,3.73
6/15/23,14623,14.24
6/15/23,14624,4.87
6/15/23,14625,3.74
6/15/23,14626,3.74
6/15/23,14627,4.12
6/15/23,14628,4.04
6/15/23,14629,5.24
6/15/23,14630,2.63
6/15/23,14631,5.24
6/15/23,14632,5.24
6/15/23,14633,5.24
6/15/23,14634,5.72
6/15/23,14635,3.74
6/15/23,14636,3.67
6/15/23,14637,5.54
6/15/23,14638,3.73
6/15/23,14639,5.72
6/15/23,14640,3.38
6/15/23,14641,2.5
6/15/23,14642,3.44
6/15/23,14643,3.74
6/15/23,14644,4.13
6/15/23,14645,3.74
6/15/23,14646,5.72
6/15/23,14647,5.84
6/15/23,14648,4.19
6/15/23,14649,5.99
6/15/23,14650,4.12
6/15/23,14651,4.64
6/15/23,14652,3.97
6/15/23,14653,4.34
6/15/23,14654,4.49
6/15/23,14655,5.99
6/15/23,14656,4.94
6/15/23,14657,5.77
6/15/23,14658,3.74
6/15/23,14659,5.87
6/15/23,14660,4.49
6/15/23,14661,5.72
6/15/23,14662,4.12
6/15/23,14663,4.16
6/15/23,14664,5.24
6/15/23,14665,3.38
6/15/23,14666,5.77
6/15/23,14667,5.72
6/15/23,14668,3.14
6/16/23,14669,2.99
6/16/23,14670,5.54
6/16/23,14671,3.74
6/16/23,14672,5.24
6/16/23,14673,3.67
6/16/23,14674,2.63
6/16/23,14675,3.92
6/16/23,14676,2.63
6/16/23,14677,5.84
6/16/23,14678,14.32
6/16/23,14679,3.73
6/16/23,14680,3.73
6/16/23,14681,7.49
6/16/23,14682,5.72
6/16/23,14683,5.77
6/16/23,14684,5.77
6/16/23,14685,4.49
6/16/23,14686,5.72
6/16/23,14687,2.63
6/16/23,14688,4.57
6/16/23,14689,4.57
6/16/23,14690,2.63
6/16/23,14691,5.72
6/16/23,14692,2.99
6/16/23,14693,4.87
6/16/23,14694,5.72
6/16/23,14695,6.29
6/16/23,14696,3.28
6/16/23,14697,3.74
6/16/23,14698,2.63
6/16/23,14699,11.99
6/16/23,14700,5.77
6/16/23,14701,2.99
6/16/23,14702,15.29
6/16/23,14703,3.74
6/16/23,14704,3.74
6/16/23,14705,5.87
6/16/23,14706,12.07
6/16/23,14707,3.37
6/16/23,14708,4.12
6/16/23,14709,5.24
6/16/23,14710,4.16
6/16/23,14711,5.84
6/16/23,14712,4.16
6/16/23,14713,5.87
6/16/23,14714,5.77
6/16/23,14715,5.24
6/16/23,14716,3.74
6/16/23,14717,5.24
6/16/23,14718,11.45
6/16/23,14719,4.79
6/16/23,14720,2.63
6/16/23,14721,4.12
6/16/23,14722,5.72
6/16/23,14723,2.63
6/16/23,14724,4.12
6/16/23,14725,5.24
6/16/23,14726,2.63
6/16/23,14727,3.73
6/16/23,14728,5.24
6/16/23,14729,4.12
6/16/23,14730,4.57
6/16/23,14731,4.49
6/16/23,14732,22.86
6/16/23,14733,6.21
6/16/23,14734,5.24
6/16/23,14735,4.49
6/16/23,14736,6.07
6/16/23,14737,5.72
6/16/23,14738,4.12
6/16/23,14739,4.79
6/16/23,14740,5.24
6/16/23,14741,5.72
6/16/23,14742,5.17
6/16/23,14743,4.49
6/16/23,14744,3.73
6/16/23,14745,5.17
6/16/23,14746,3.37
6/16/23,14747,5.99
6/16/23,14748,24.74
6/16/23,14749,7.49
6/16/23,14750,4.49
6/16/23,14751,3.74
6/16/23,14752,3.67
6/16/23,14753,11.99
6/16/23,14754,5.24
6/16/23,14755,4.49
6/16/23,14756,2.99
6/16/23,14757,14.32
6/16/23,14758,4.12
6/16/23,14759,3.74
6/16/23,14760,5.72
6/16/23,14761,3.74
6/16/23,14762,4.49
6/16/23,14763,6.21
6/16/23,14764,3.74
6/16/23,14765,11.99
6/16/23,14766,5.72
6/16/23,14767,3.46
6/16/23,14768,4.57
6/16/23,14769,3.28
6/16/23,14770,5.47
6/16/23,14771,5.77
